"CODIGO","NOMBRE","AÑO","MES","TOTAL_HOMICIDIOS","POBLACION","HOGARES","HABS_POR_HOGAR","POLICIAS","ESTRATO"
6,"DOCE DE OCTUBRE",2019,11,3,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,12,0,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2020,1,1,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,2,2,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,3,1,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,4,1,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,5,2,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,6,1,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,7,1,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,8,2,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,9,2,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,10,1,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,11,2,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2020,12,2,181235,56165,3.22683165672572,4,2
6,"DOCE DE OCTUBRE",2021,1,2,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,2,1,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,3,1,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,4,0,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,5,2,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,6,2,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,7,3,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,8,1,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,9,1,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,10,1,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,11,2,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2021,12,2,182165,57545,3.16560952298201,4,2
6,"DOCE DE OCTUBRE",2022,1,0,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,2,1,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,3,2,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,4,2,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,5,0,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,6,2,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,7,2,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,8,2,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,9,0,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,10,0,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,11,1,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2022,12,2,183012,58928,3.10568829758349,4,2
6,"DOCE DE OCTUBRE",2023,1,1,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,2,0,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,3,3,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,4,1,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,5,0,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,6,1,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,7,0,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,8,6,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,9,1,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,10,2,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,11,3,183889,60323,3.04840608059944,4,2
6,"DOCE DE OCTUBRE",2023,12,0,183889,60323,3.04840608059944,4,2
7,"ROBLEDO",2018,1,7,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,2,6,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,3,7,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,4,9,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,5,5,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,6,2,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,7,0,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,8,2,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,9,1,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,10,7,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,11,5,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2018,12,4,189238,61990,3.05271818035167,1,2
7,"ROBLEDO",2019,1,4,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,2,3,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,3,6,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,4,4,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,5,7,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,6,0,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,7,4,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,8,1,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,9,1,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,10,2,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,11,2,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2019,12,2,194042,64740,2.99725054062403,1,2
7,"ROBLEDO",2020,1,4,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,2,4,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,3,1,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,4,3,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,5,3,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,6,2,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,7,3,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,8,5,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,9,4,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,10,0,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,11,1,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2020,12,1,198274,67399,2.94179438864078,1,2
7,"ROBLEDO",2021,1,2,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,2,3,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,3,3,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,4,2,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,5,5,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,6,3,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,7,0,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,8,0,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,9,0,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,10,1,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,11,1,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2021,12,4,201656,69901,2.88488004463455,1,2
7,"ROBLEDO",2022,1,3,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,2,3,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,3,6,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,4,4,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,5,2,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,6,0,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,7,1,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,8,3,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,9,1,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,10,1,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,11,4,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2022,12,6,204954,72434,2.82952756992573,1,2
7,"ROBLEDO",2023,1,2,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,2,1,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,3,3,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,4,1,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,5,2,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,6,3,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,7,1,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,8,1,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,9,7,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,10,0,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,11,0,208305,75015,2.77684463107379,1,2
7,"ROBLEDO",2023,12,0,208305,75015,2.77684463107379,1,2
8,"VILLA HERMOSA",2018,1,3,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,2,6,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,3,1,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,4,2,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,5,4,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,6,0,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,7,0,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,8,1,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,9,2,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,10,1,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,11,0,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2018,12,0,153216,52570,2.91451398135819,0,3
8,"VILLA HERMOSA",2019,1,7,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,2,0,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,3,1,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,4,3,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,5,3,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,6,1,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,7,2,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,8,6,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,9,3,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,10,1,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,11,3,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2019,12,3,157668,55135,2.85967171488165,0,3
8,"VILLA HERMOSA",2020,1,4,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,2,0,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,3,1,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,4,0,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,5,2,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,6,1,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,7,3,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,8,5,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,9,3,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,10,2,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,11,0,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2020,12,5,161728,57650,2.80534258456201,0,3
8,"VILLA HERMOSA",2021,1,2,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,2,2,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,3,2,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,4,0,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,5,1,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,6,5,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,7,1,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,8,1,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,9,4,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,10,3,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,11,0,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2021,12,2,165061,60017,2.75023743272739,0,3
8,"VILLA HERMOSA",2022,1,0,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,2,0,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,3,2,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,4,2,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,5,4,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,6,3,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,7,2,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,8,1,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,9,2,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,10,0,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,11,0,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2022,12,1,168399,62439,2.69701628789699,0,3
8,"VILLA HERMOSA",2023,1,4,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,2,0,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,3,2,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,4,0,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,5,3,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,6,3,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,7,1,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,8,3,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,9,4,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,10,1,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,11,1,171776,64902,2.64669809867184,0,3
8,"VILLA HERMOSA",2023,12,0,171776,64902,2.64669809867184,0,3
9,"BUENOS AIRES",2018,1,1,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,2,0,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,3,1,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,4,0,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,5,0,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,6,2,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,7,0,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,8,1,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,9,1,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,10,1,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,11,0,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2018,12,0,155391,51722,3.00435017980743,3,3
9,"BUENOS AIRES",2019,1,0,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,2,5,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,3,0,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,4,0,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,5,2,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,6,0,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,7,0,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,8,0,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,9,2,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,10,0,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,11,2,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2019,12,0,160045,54072,2.95984982985649,3,3
9,"BUENOS AIRES",2020,1,1,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,2,1,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,3,2,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,4,0,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,5,3,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,6,0,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,7,0,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,8,0,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,9,0,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,10,1,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,11,0,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2020,12,4,164279,56404,2.91254166371179,3,3
9,"BUENOS AIRES",2021,1,1,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,2,0,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,3,2,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,4,0,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,5,0,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,6,2,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,7,1,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,8,0,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,9,3,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,10,0,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,11,1,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2021,12,1,167860,58660,2.86157517899761,3,3
9,"BUENOS AIRES",2022,1,2,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,2,1,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,3,2,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,4,0,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,5,1,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,6,0,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,7,2,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,8,2,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,9,3,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,10,1,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,11,1,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2022,12,2,171416,61001,2.81005229422468,3,3
9,"BUENOS AIRES",2023,1,1,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,2,3,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,3,2,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,4,0,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,5,1,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,6,0,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,7,4,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,8,2,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,9,0,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,10,2,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,11,1,175014,63420,2.75960264900662,3,3
9,"BUENOS AIRES",2023,12,0,175014,63420,2.75960264900662,3,3
10,"LA CANDELARIA",2018,1,7,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,2,9,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,3,11,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,4,10,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,5,9,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,6,12,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,7,11,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,8,12,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,9,5,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,10,9,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,11,5,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2018,12,8,75913,33005,2.30004544765945,2,4
10,"LA CANDELARIA",2019,1,8,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,2,6,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,3,1,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,4,15,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,5,16,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,6,7,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,7,7,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,8,6,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,9,5,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,10,5,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,11,4,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2019,12,7,77053,34046,2.26320272572402,2,4
10,"LA CANDELARIA",2020,1,4,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,2,6,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,3,2,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,4,4,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,5,6,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,6,7,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,7,2,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,8,1,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,9,7,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,10,4,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,11,9,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2020,12,5,77926,35023,2.22499500328356,2,4
10,"LA CANDELARIA",2021,1,2,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,2,5,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,3,5,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,4,10,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,5,8,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,6,8,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,7,9,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,8,8,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,9,5,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,10,8,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,11,4,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2021,12,8,78478,35924,2.18455628549159,2,4
10,"LA CANDELARIA",2022,1,8,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,2,10,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,3,8,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,4,6,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,5,4,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,6,8,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,7,4,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,8,2,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,9,5,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,10,9,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,11,4,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2022,12,3,78937,36813,2.14426968733871,2,4
10,"LA CANDELARIA",2023,1,7,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,2,1,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,3,9,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,4,9,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,5,3,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,6,5,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,7,6,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,8,6,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,9,8,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,10,9,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,11,5,79404,37718,2.10520176043268,2,4
10,"LA CANDELARIA",2023,12,0,79404,37718,2.10520176043268,2,4
11,"LAURELES",2018,1,2,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,2,2,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,3,0,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,4,4,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,5,2,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,6,1,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,7,2,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,8,5,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,9,0,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,10,2,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,11,2,99904,38247,2.61207414960651,4,5
11,"LAURELES",2018,12,10,99904,38247,2.61207414960651,4,5
11,"LAURELES",2019,1,2,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,2,2,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,3,1,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,4,7,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,5,1,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,6,0,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,7,2,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,8,1,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,9,1,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,10,3,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,11,2,100749,39110,2.57604193300946,4,5
11,"LAURELES",2019,12,3,100749,39110,2.57604193300946,4,5
11,"LAURELES",2020,1,0,101316,39935,2.53702266182547,4,5
11,"LAURELES",2020,2,2,101316,39935,2.53702266182547,4,5
11,"LAURELES",2020,3,0,101316,39935,2.53702266182547,4,5
